4.3291778803e+02,1.1682292245e+02,3.0077069491e+01,4.1554891484e+02;
3.8345369057e+02,1.0122446879e+02,3.0292141922e+01,3.6860917768e+02;
4.9464097460e+01,1.5598453652e+01,-2.1507243165e-01,4.6939737164e+01;
9.8504309042e+02,0.0000000000e+00,0.0000000000e+00,9.8504309042e+02;
7.6949608198e+02,-0.0000000000e+00,-0.0000000000e+00,-7.6949503395e+02;
9.5694150849e+02,-1.4796579264e+02,1.7186902710e+01,9.4527656548e+02;
5.7078262476e+02,-1.2774807164e+01,-2.3465982510e+01,-5.7015554351e+02;
2.2681503915e+02,1.6074059980e+02,6.2790797992e+00,-1.5957296551e+02;
1.6987599949e+02,1.2166338058e+02,8.7520036647e+00,-1.1823400299e+02;
5.6939039656e+01,3.9077219222e+01,-2.4729238655e+00,-4.1338962521e+01;
1.0968228678e+03,-0.0000000000e+00,0.0000000000e+00,1.0968228678e+03;
1.0583534851e+03,0.0000000000e+00,-0.0000000000e+00,-1.0583534851e+03;
9.0160246775e+02,1.3446284480e+02,3.6875766013e+01,-8.9075638145e+02;
9.3287708616e+02,1.0631897280e+02,-2.4522366245e+02,8.9376802877e+02;
3.2069679895e+02,-2.4078181760e+02,2.0834789644e+02,3.5457735345e+01;
2.4095339834e+02,-1.7883304937e+02,1.5998602217e+02,2.1948880000e+01;
7.9743400605e+01,-6.1948768228e+01,4.8361874264e+01,1.3508855346e+01;
1.9904428360e+03,-0.0000000000e+00,0.0000000000e+00,1.9904428360e+03;
1.7762364086e+03,0.0000000000e+00,-0.0000000000e+00,-1.7762364086e+03;
1.5396314297e+03,1.2730304884e+01,-3.4224022661e+01,-1.5391983611e+03;
1.8684710069e+03,-1.8299435796e+02,-2.6904965715e+02,1.8399209903e+03;
3.5857680792e+02,1.7026405308e+02,3.0327367981e+02,-8.6516201854e+01;
9.3498480589e+01,4.1550007057e+01,8.1503999668e+01,-1.9304424988e+01;
2.6507832733e+02,1.2871404602e+02,2.2176968014e+02,-6.7211776866e+01;
5.6703077529e+02,0.0000000000e+00,0.0000000000e+00,5.6703077528e+02;
2.6933952374e+01,-0.0000000000e+00,-0.0000000000e+00,-2.6933952253e+01;
5.4452952238e+02,2.8192292307e+01,-9.0244009566e+00,5.4372433786e+02;
2.4180053742e+01,-9.4346318822e+00,2.2209388388e+01,1.5510580739e+00;
2.5255151536e+01,-1.8757660425e+01,-1.3184987431e+01,-5.1785729061e+00;
3.7670309636e+00,-3.6046385996e+00,9.0802486024e-01,6.1040453817e-01;
2.1488120572e+01,-1.5153021825e+01,-1.4093012291e+01,-5.7889774443e+00;
7.3445910108e+00,0.0000000000e+00,0.0000000000e+00,7.3445905681e+00;
1.5993037067e+03,-0.0000000000e+00,-0.0000000000e+00,-1.5993037066e+03;
9.7139563025e+02,-3.7473791893e+01,5.7703293841e+01,-9.6895588923e+02;
5.1168048293e+01,2.7870880051e+01,5.5850119291e+00,-4.2546337640e+01;
5.8408461912e+02,9.6029118425e+00,-6.3288305770e+01,-5.8045688922e+02;
4.0766755164e+02,1.6708553638e+00,-4.5380854664e+01,-4.0513037276e+02;
